EVENT_ID,TYPE,RATE,PARAMETERS,EVENT_TIME,WINDOW_START,APIKEY,CONSENT,COUNT,EXPERIMENT,SDK_TYPE,DOMAIN,DEPLOYMENT_ID,COUNTRY,REGION,BROWSER_FAMILY,DEVICE_TYPE
a356f679-ce84-43c8-a491-5369ac8a3683,consent.given,1,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_content_performance""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:googleana-4TXnJigR"",
      ""c:appsflyer-YrPdGF63""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:appsflyer-YrPdGF63""
    ]
  }
}",2025-09-05 01:12:44.902,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
5de21680-e462-4114-bb59-ac563246103c,consent.given,1,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [
      ""cookies"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_content_performance""
    ],
    ""enabled"": []
  },
  ""purposes_li"": {
    ""disabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products""
    ],
    ""enabled"": []
  },
  ""vendors"": {
    ""disabled"": [
      ""google"",
      ""facebook"",
      ""c:googleana-4TXnJigR"",
      ""c:appsflyer-YrPdGF63""
    ],
    ""enabled"": []
  },
  ""vendors_li"": {
    ""disabled"": [
      ""google"",
      ""facebook"",
      ""c:appsflyer-YrPdGF63""
    ],
    ""enabled"": []
  }
}",2025-09-05 01:36:30.174,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,opt-out,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
1a55ab7a-9032-40d5-a527-2ffa293355ba,pageview,0.1,,2025-09-05 01:13:49.211,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""GA""",Didomi SDK,smartphone
0e412c25-4ba3-4424-a150-b99f6aebb0a7,consent.given,1,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_content_performance""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:googleana-4TXnJigR"",
      ""c:appsflyer-YrPdGF63""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:appsflyer-YrPdGF63""
    ]
  }
}",2025-09-05 01:26:10.388,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""IB""",Didomi SDK,smartphone
07626168-f3b4-4a91-89b4-d3a73af71285,pageview,0.1,,2025-09-05 01:54:04.391,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""AR""",Didomi SDK,smartphone
06722b25-287a-4fb7-a89f-dd3b560c4e01,pageview,0.1,,2025-09-05 01:11:58.096,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
b2598994-d9fa-466a-a308-e9398aea7259,pageview,0.1,,2025-09-05 01:45:25.737,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""CN""",Didomi SDK,smartphone
a2b621ab-71b7-41d2-8a2c-8314ed78d40d,pageview,0.1,,2025-09-05 01:03:04.276,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,opt-out,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""CN""",Didomi SDK,smartphone
eba47b72-af96-4f5c-b399-098c572bc258,pageview,0.1,,2025-09-05 02:14:56.278,2025-09-05 02:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,empty,10,,sdk-mobile,service1.org,,"""PE""","""LMA""",Didomi SDK,smartphone
745dcc1d-d5f6-4eb2-aa93-0f6f00d3a923,consent.given,1,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_content_performance""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:googleana-4TXnJigR"",
      ""c:appsflyer-YrPdGF63""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:appsflyer-YrPdGF63""
    ]
  }
}",2025-09-05 02:51:44.370,2025-09-05 02:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""VC""",Didomi SDK,smartphone
e21c13d4-4219-4ef8-a242-fab4fa6a87e9,pageview,0.1,,2025-09-05 01:11:46.727,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
2d6be382-4d1a-41df-b439-5778925b4673,pageview,0.1,,2025-09-05 02:04:28.089,2025-09-05 02:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,opt-out,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
d5ebcb56-186b-47fc-9371-8b6111099b17,pageview,0.1,,2025-09-05 03:16:49.128,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""AR""",Didomi SDK,smartphone
55989d3c-eb5a-4833-b4d8-1634f04d6c2c,pageview,0.1,,2025-09-05 03:45:21.530,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MC""",Didomi SDK,smartphone
378b2374-4c38-4681-bb59-7e559aebd455,consent.given,1,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [
      ""cookies"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_content_performance""
    ],
    ""enabled"": []
  },
  ""purposes_li"": {
    ""disabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products""
    ],
    ""enabled"": []
  },
  ""vendors"": {
    ""disabled"": [
      ""google"",
      ""facebook"",
      ""c:googleana-4TXnJigR"",
      ""c:appsflyer-YrPdGF63""
    ],
    ""enabled"": []
  },
  ""vendors_li"": {
    ""disabled"": [
      ""google"",
      ""facebook"",
      ""c:appsflyer-YrPdGF63""
    ],
    ""enabled"": []
  }
}",2025-09-05 03:03:52.561,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,opt-out,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""AR""",Didomi SDK,smartphone
fc6c56f7-c113-40f3-8960-1f7cf2a41e7b,pageview,0.1,,2025-09-05 03:23:24.979,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""CT""",Didomi SDK,smartphone
3c3c8ffe-2e3f-4034-a514-13c67f13a0e1,pageview,0.1,,2025-09-05 03:27:22.596,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""AS""",Didomi SDK,smartphone
8a9418c5-b57f-41f5-a056-5366275dd9db,consent.given,1,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_content_performance""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:googleana-4TXnJigR"",
      ""c:appsflyer-YrPdGF63""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:appsflyer-YrPdGF63""
    ]
  }
}",2025-09-05 03:59:39.848,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""AN""",Didomi SDK,smartphone
3ca162da-e623-4b7e-8596-62d9f855130d,pageview,0.1,,2025-09-05 03:03:46.777,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""PV""",Didomi SDK,smartphone
69a2b95a-338d-4db8-abf6-445df5096429,pageview,0.1,,2025-09-05 03:09:51.476,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""CT""",Didomi SDK,smartphone
630fb163-3d7a-47bd-bbfb-068527357e1f,pageview,0.1,,2025-09-05 03:49:42.100,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
75fe0f57-772d-4660-b4a8-fee83a862609,consent.given,1,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_content_performance""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:googleana-4TXnJigR"",
      ""c:appsflyer-YrPdGF63""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:appsflyer-YrPdGF63""
    ]
  }
}",2025-09-05 03:21:48.476,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""",,Didomi SDK,smartphone
fcdbe1ec-7c23-496a-bf16-e12c24d640c4,consent.given,1,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_content_performance""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:googleana-4TXnJigR"",
      ""c:appsflyer-YrPdGF63""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:appsflyer-YrPdGF63""
    ]
  }
}",2025-09-05 04:18:13.921,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""CT""",Didomi SDK,smartphone
5a0bdb22-51cf-4232-bc24-951ccb9afa40,pageview,0.1,,2025-09-05 04:35:36.558,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""VC""",Didomi SDK,smartphone
f138f911-caed-4a11-8e53-c2a2194d8b98,pageview,0.1,,2025-09-05 04:48:41.138,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""CT""",Didomi SDK,smartphone
08d50960-48e5-4598-80d8-91cb66aef7dc,consent.given,1,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_content_performance""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:googleana-4TXnJigR"",
      ""c:appsflyer-YrPdGF63""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:appsflyer-YrPdGF63""
    ]
  }
}",2025-09-05 03:38:10.843,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""AN""",Didomi SDK,smartphone
d84f612a-4026-48ec-b18e-038a798583df,consent.given,1,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_content_performance""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:googleana-4TXnJigR"",
      ""c:appsflyer-YrPdGF63""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:appsflyer-YrPdGF63""
    ]
  }
}",2025-09-05 04:30:39.083,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
148a1024-5b8d-41ca-a1f5-22d3049a6bb4,consent.given,1,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_content_performance""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:googleana-4TXnJigR"",
      ""c:appsflyer-YrPdGF63""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:appsflyer-YrPdGF63""
    ]
  }
}",2025-09-05 04:55:51.159,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
ab7a9246-1ef3-40fa-94e3-cc72a9eb1566,pageview,0.1,,2025-09-05 04:48:41.261,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,empty,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""PV""",Didomi SDK,smartphone
bd2cfccc-e5c4-4b1f-98df-16a9d9d7e7d9,pageview,0.1,,2025-09-05 04:08:25.674,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""CT""",Didomi SDK,smartphone
c900390b-02c3-48e9-b8f6-6b44b5239328,pageview,0.1,,2025-09-05 04:28:41.304,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""AN""",Didomi SDK,smartphone
80d54f42-1dc9-4a2f-a827-1acfab4dcc22,pageview,0.1,,2025-09-05 05:59:54.313,2025-09-05 05:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""GA""",Didomi SDK,smartphone
7acbe2b4-2861-4997-920e-fec2ee79093f,pageview,0.1,,2025-09-05 04:58:11.753,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
28b28ce1-e026-476a-93b9-5bcaa9173781,pageview,0.1,,2025-09-05 03:56:12.211,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""",,Didomi SDK,smartphone
71ef3c84-d107-492c-81ed-e58274f4b9bb,pageview,0.1,,2025-09-05 05:35:34.548,2025-09-05 05:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""",,Didomi SDK,smartphone
f9ddf5e5-dd62-45c7-8e4c-21ecd4f1e0e3,pageview,0.1,,2025-09-05 04:04:13.466,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
990c4e1a-05af-4bdd-86af-86698a6e8668,pageview,0.1,,2025-09-05 05:57:57.454,2025-09-05 05:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
f76cdd4a-8f01-476d-a7d0-26b25194c332,pageview,0.1,,2025-09-05 05:25:37.482,2025-09-05 05:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
f1ba2700-1ae2-4b6f-9069-9c89891a4de0,consent.given,1,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_content_performance""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:googleana-4TXnJigR"",
      ""c:appsflyer-YrPdGF63""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:appsflyer-YrPdGF63""
    ]
  }
}",2025-09-05 04:29:05.447,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""",,Didomi SDK,smartphone
95883b3d-9b81-4740-b84b-aa98e31dc4e9,pageview,0.1,,2025-09-05 04:30:21.100,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,opt-out,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""PV""",Didomi SDK,smartphone
5c218185-3f2c-4df3-bc0e-859f7fb87e9d,consent.asked,0.2,"{
  ""position"": ""bottom"",
  ""purposes"": [
    ""cookies"",
    ""create_ads_profile"",
    ""select_personalized_ads"",
    ""measure_content_performance""
  ],
  ""purposes_li"": [
    ""select_basic_ads"",
    ""measure_ad_performance"",
    ""market_research"",
    ""improve_products""
  ],
  ""vendors"": [
    ""google"",
    ""facebook"",
    ""c:googleana-4TXnJigR"",
    ""c:appsflyer-YrPdGF63""
  ],
  ""vendors_li"": [
    ""google"",
    ""facebook"",
    ""c:appsflyer-YrPdGF63""
  ]
}",2025-09-05 01:46:07.382,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,empty,5,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
9061fc8f-43f5-4313-b75f-95f17820b594,pageview,0.1,,2025-09-05 01:21:11.923,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""CM""",Didomi SDK,smartphone
1562e88e-1046-4cb8-84e6-ab63461d6421,pageview,0.1,,2025-09-05 01:11:14.421,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,empty,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""CL""",Didomi SDK,smartphone
2eac9b22-9dc0-4cb3-ab93-69dc647269ca,consent.given,1,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_content_performance""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:googleana-4TXnJigR"",
      ""c:appsflyer-YrPdGF63""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:appsflyer-YrPdGF63""
    ]
  }
}",2025-09-05 01:29:30.530,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""AN""",Didomi SDK,smartphone
cc77ce78-ff05-4082-a5c7-ef67a38ce68d,pageview,0.1,,2025-09-05 01:25:08.855,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""CT""",Didomi SDK,smartphone
eaf1e82d-4a99-4828-8586-577192e81ac3,pageview,0.1,,2025-09-05 01:36:21.490,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,empty,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
a5587ad1-7c78-470a-8e87-b93063fd98d6,pageview,0.1,,2025-09-05 01:53:50.256,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
24ee24f8-8f8c-40a1-b84d-d92d9bf63f51,ui.action,1,"{
  ""action"": ""preferences.shownpurposes""
}",2025-09-05 01:43:12.427,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,empty,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""CT""",Didomi SDK,smartphone
